u,v,score
46,140,-15.516385
86,133,-15.51698
62,128,-15.519712
9,93,-15.525398
29,76,-15.53214
27,128,-15.534621
67,95,-15.535249
80,138,-15.536878
106,143,-15.538509
45,90,-15.54064
105,111,-15.540889
121,127,-15.54462
15,80,-15.548542
82,186,-15.55156
61,69,-15.552078
64,138,-15.552461
74,115,-15.55549
9,80,-15.556363
45,109,-15.559113
1,82,-15.561312
78,82,-15.562059
17,105,-15.56207
32,46,-15.563101
82,93,-15.565014
105,169,-15.566901
48,127,-15.568126
41,90,-15.568347
41,127,-15.571172
1,138,-15.5720825
115,182,-15.577699
48,181,-15.577943
45,89,-15.579515
115,118,-15.584016
62,109,-15.58621
4,28,-15.589312
72,90,-15.589918
66,89,-15.591511
11,109,-15.595563
45,128,-15.596951
83,137,-15.602381
69,76,-15.603569
27,51,-15.606268
27,190,-15.606503
11,181,-15.608249
121,190,-15.610206
3,70,-15.610294
76,191,-15.610471
78,181,-15.612291
83,166,-15.612645
59,64,-15.618509
35,69,-15.618952
41,109,-15.618963
61,67,-15.620612
15,64,-15.62066
46,59,-15.6209955
87,179,-15.625438
121,146,-15.625461
43,181,-15.627734
93,128,-15.628627
13,36,-15.629985
90,121,-15.633255
7,115,-15.635316
64,132,-15.6364355
106,137,-15.636897
67,119,-15.639611
28,29,-15.640423
181,186,-15.640519
41,128,-15.641862
48,82,-15.642491
125,186,-15.643242
41,146,-15.643748
1,90,-15.645079
109,121,-15.645085
72,146,-15.6452055
45,146,-15.647762
36,182,-15.649217
119,179,-15.649679
72,128,-15.651016
1,128,-15.6513605
43,127,-15.657453
78,127,-15.658025
72,109,-15.658247
93,127,-15.660491
97,106,-15.661954
15,121,-15.663379
28,69,-15.66345
45,51,-15.664956
90,93,-15.666924
127,186,-15.668174
28,191,-15.668487
1,181,-15.673238
80,127,-15.674737
51,93,-15.6752
80,109,-15.677515
4,27,-15.679067
4,86,-15.681829
15,35,-15.682136
93,146,-15.682532
59,70,-15.684019
45,190,-15.684178
70,140,-15.69003
11,89,-15.690251
121,128,-15.691462
62,133,-15.691904
80,181,-15.695212
19,87,-15.707534
93,109,-15.70848
72,190,-15.709413
27,133,-15.709586
70,138,-15.710484
1,190,-15.712718
32,105,-15.713009
15,87,-15.713048
43,82,-15.713761
41,190,-15.715531
64,181,-15.718757
11,190,-15.719086
17,115,-15.719993
95,134,-15.720143
19,119,-15.722076
90,186,-15.722752
51,87,-15.723096
1,109,-15.723386
4,45,-15.725883
67,87,-15.726628
11,90,-15.730567
15,119,-15.731875
58,117,-15.732031
80,190,-15.733536
119,188,-15.7336855
61,188,-15.735299
36,137,-15.736213
62,89,-15.740491
48,109,-15.740578
95,179,-15.741953
3,117,-15.742262
70,132,-15.74554
76,188,-15.746047
66,133,-15.7483015
78,109,-15.748334
80,90,-15.753518
3,105,-15.754105
69,123,-15.754168
1,146,-15.755548
29,35,-15.756037
58,64,-15.75879
117,169,-15.761262
36,97,-15.7635355
89,93,-15.76368
43,109,-15.7640505
78,89,-15.76624
72,89,-15.768261
61,134,-15.773375
35,191,-15.776673
41,89,-15.778558
93,190,-15.778993
119,154,-15.779762
9,46,-15.781355
4,123,-15.784587
61,179,-15.78519
11,128,-15.78584
45,133,-15.786559
29,123,-15.78854
4,11,-15.788772
46,125,-15.788927
146,186,-15.79009
9,117,-15.79198
76,134,-15.792327
80,128,-15.793408
80,89,-15.795628
28,67,-15.797484
29,86,-15.798584
21,56,-15.798955
95,188,-15.799855
64,125,-15.80173
80,146,-15.804879
62,69,-15.806074
87,145,-15.806478
99,173,-15.80759
51,72,-15.815995
78,90,-15.81635
89,121,-15.81694
67,76,-15.820365
48,90,-15.821763
19,61,-15.822408
86,191,-15.822631
4,48,-15.826266
41,51,-15.827339
61,174,-15.827449
87,154,-15.828627
21,55,-15.830476
11,146,-15.83196
28,188,-15.834098
43,90,-15.836211
69,86,-15.841367
72,133,-15.841998
51,121,-15.845429
102,105,-15.846308
48,89,-15.847547
93,133,-15.847806
28,134,-15.849699
41,133,-15.850213
95,145,-15.853138
35,188,-15.854751
117,138,-15.856788
46,132,-15.857226
48,128,-15.859527
4,72,-15.860448
1,4,-15.861023
9,64,-15.861026
70,125,-15.86254
86,188,-15.863308
15,72,-15.865266
15,46,-15.86572
51,62,-15.867466
115,160,-15.867698
78,146,-15.8684225
15,21,-15.872204
83,173,-15.875971
43,128,-15.886314
4,43,-15.891264
4,78,-15.895244
76,174,-15.89549
121,133,-15.897627
4,35,-15.900322
117,181,-15.900397
66,191,-15.903523
99,143,-15.903893
58,70,-15.904569
43,89,-15.9063635
27,29,-15.908872
35,134,-15.909656
48,51,-15.910518
111,137,-15.911034
70,146,-15.916459
105,140,-15.916631
4,41,-15.918041
70,128,-15.923583
123,191,-15.924704
11,51,-15.9255705
19,95,-15.930169
27,191,-15.931327
48,190,-15.933927
109,186,-15.936509
70,82,-15.937281
4,66,-15.938598
48,146,-15.93884
46,58,-15.939242
69,72,-15.94069
61,154,-15.945067
78,128,-15.945554
21,159,-15.946309
43,190,-15.94705
95,154,-15.949041
21,22,-15.950397
95,174,-15.952508
133,186,-15.953249
51,186,-15.954686
61,145,-15.955279
78,190,-15.955993
186,190,-15.958286
70,181,-15.9606905
70,190,-15.962033
55,87,-15.962055
28,179,-15.964047
119,145,-15.964063
66,69,-15.965312
43,146,-15.965719
29,45,-15.966302
76,179,-15.973186
29,72,-15.973188
128,186,-15.974582
143,173,-15.974681
123,179,-15.978173
83,143,-15.9832115
46,138,-15.986686
111,115,-15.994123
137,173,-15.995385
117,132,-15.996229
29,62,-15.99957
102,115,-16.00051
123,188,-16.0036
27,69,-16.003845
70,90,-16.004084
4,80,-16.005178
4,62,-16.00947
15,62,-16.009823
35,67,-16.010798
11,133,-16.010965
64,109,-16.011736
64,82,-16.012793
89,186,-16.016071
69,121,-16.016895
80,133,-16.020819
61,150,-16.024199
55,61,-16.028622
83,170,-16.028772
67,86,-16.028986
45,191,-16.031254
43,51,-16.031864
97,115,-16.033411
97,143,-16.033743
51,80,-16.034555
64,127,-16.0404
21,152,-16.04183
29,66,-16.04361
19,76,-16.043783
1,133,-16.045313
21,150,-16.045645
62,191,-16.046576
70,109,-16.049196
19,28,-16.04944
4,121,-16.050873
64,90,-16.052494
35,179,-16.055363
36,106,-16.05645
15,186,-16.058512
64,128,-16.060926
56,119,-16.062635
76,145,-16.063345
137,190,-16.064272
51,78,-16.066525
19,35,-16.067545
28,174,-16.068419
19,123,-16.069986
13,137,-16.077103
22,61,-16.078438
48,133,-16.080683
83,99,-16.080841
87,150,-16.081554
123,134,-16.083664
46,181,-16.084024
1,89,-16.0842
61,176,-16.084852
62,134,-16.085043
76,154,-16.086664
11,29,-16.086805
1,69,-16.090693
46,82,-16.092724
41,69,-16.09322
28,145,-16.093906
46,127,-16.097204
29,41,-16.103544
56,61,-16.103876
45,69,-16.10391
32,115,-16.10417
66,188,-16.107647
19,86,-16.108225
86,179,-16.110106
62,188,-16.110792
70,89,-16.111555
66,179,-16.11178
83,106,-16.114397
59,105,-16.115221
41,191,-16.118032
86,174,-16.118174
21,153,-16.119583
1,29,-16.12297
55,119,-16.125177
59,117,-16.12531
15,70,-16.128069
67,123,-16.128185
86,134,-16.128462
115,140,-16.13073
105,138,-16.133558
121,191,-16.135134
115,169,-16.136616
93,191,-16.139322
72,134,-16.14336
55,95,-16.143778
95,150,-16.144445
70,133,-16.146563
72,191,-16.147299
62,179,-16.15135
117,125,-16.152063
27,67,-16.154394
56,95,-16.155361
43,133,-16.156946
11,69,-16.157812
28,154,-16.165289
82,117,-16.166826
21,163,-16.167738
61,153,-16.16781
70,127,-16.169262
64,146,-16.169659
4,93,-16.171001
72,188,-16.172335
11,191,-16.1765
29,80,-16.179565
105,132,-16.181467
9,70,-16.183592
62,67,-16.184484
35,154,-16.184944
186,191,-16.185478
117,127,-16.189219
1,15,-16.190117
45,67,-16.192278
78,133,-16.192432
137,146,-16.19386
51,117,-16.194042
46,109,-16.194635
64,89,-16.198488
66,67,-16.204063
69,93,-16.204475
4,186,-16.204489
29,121,-16.20592
67,72,-16.207556
119,163,-16.208807
49,83,-16.209436
22,119,-16.211393
22,95,-16.213024
29,78,-16.217165
21,110,-16.218283
45,188,-16.218374
69,186,-16.218634
69,143,-16.219177
64,190,-16.22002
67,121,-16.22794
9,105,-16.231352
86,154,-16.232351
27,188,-16.232752
29,93,-16.23483
76,150,-16.236784
51,64,-16.24013
137,170,-16.241571
58,105,-16.246544
80,191,-16.248095
66,134,-16.25656
9,115,-16.257418
119,159,-16.258944
3,115,-16.259548
76,159,-16.260103
87,110,-16.262157
27,179,-16.262451
137,138,-16.262857
29,48,-16.263597
1,134,-16.26367
95,176,-16.265867
95,153,-16.266537
105,125,-16.26914
1,191,-16.271793
82,105,-16.273428
13,83,-16.275976
27,134,-16.276077
56,87,-16.276611
29,186,-16.277285
61,159,-16.278963
55,76,-16.281958
29,43,-16.282131
22,87,-16.283905
56,76,-16.284004
28,55,-16.28443
86,150,-16.289043
61,163,-16.29035
1,51,-16.294077
87,159,-16.295385
123,174,-16.295908
21,174,-16.29875
76,176,-16.301971
123,154,-16.305971
137,160,-16.306196
62,154,-16.30722
15,117,-16.308199
36,170,-16.308329
121,134,-16.309683
41,188,-16.310114
128,143,-16.310469
48,69,-16.31051
128,137,-16.31094
19,66,-16.313433
46,89,-16.313705
87,153,-16.314005
87,163,-16.315462
4,46,-16.316069
93,188,-16.319445
45,134,-16.322893
28,150,-16.323786
46,90,-16.324535
69,80,-16.324781
28,56,-16.32661
11,67,-16.327238
121,188,-16.328505
78,191,-16.332026
22,76,-16.332342
41,67,-16.332392
46,128,-16.333834
41,179,-16.33495
27,174,-16.337336
21,131,-16.338795
35,145,-16.338951
143,146,-16.33958
90,117,-16.340748
119,150,-16.34114
4,64,-16.345543
86,145,-16.3463
36,83,-16.34957
117,128,-16.356962
58,115,-16.35779
45,179,-16.35854
123,145,-16.35898
1,188,-16.359842
61,110,-16.361586
7,49,-16.365757
95,159,-16.371183
11,134,-16.37213
59,115,-16.373491
45,174,-16.37354
64,133,-16.375519
105,181,-16.375813
48,191,-16.375954
41,134,-16.377064
46,51,-16.377474
35,56,-16.378004
76,163,-16.382093
11,188,-16.383278
95,110,-16.384077
46,190,-16.389023
55,86,-16.391792
119,153,-16.393194
123,150,-16.393934
87,152,-16.395061
72,154,-16.397005
35,174,-16.399632
46,146,-16.399652
28,153,-16.40436
22,28,-16.40444
66,174,-16.405104
66,154,-16.40701
19,62,-16.409166
25,61,-16.410557
51,70,-16.410973
121,179,-16.410975
32,137,-16.411173
117,146,-16.412502
119,174,-16.41726
43,69,-16.417969
49,137,-16.42137
35,55,-16.42589
76,110,-16.427078
43,191,-16.429472
76,153,-16.43184
22,123,-16.433157
19,27,-16.433714
93,179,-16.438871
119,152,-16.44134
69,78,-16.44276
87,174,-16.44469
67,93,-16.445396
49,90,-16.44595
15,105,-16.44599
67,186,-16.446466
95,163,-16.450022
27,154,-16.45027
72,179,-16.453367
90,105,-16.453783
48,67,-16.453949
22,86,-16.456743
28,159,-16.45759
28,176,-16.463709
19,45,-16.46741
106,170,-16.471556
132,160,-16.472532
93,134,-16.472538
118,143,-16.473202
56,123,-16.475687
80,188,-16.478035
143,190,-16.478113
134,186,-16.483444
106,128,-16.484333
27,176,-16.488012
109,117,-16.490934
74,137,-16.496988
90,137,-16.498922
121,154,-16.500809
43,67,-16.501753
56,86,-16.50419
86,153,-16.505898
1,67,-16.50708
137,169,-16.510588
27,150,-16.51376
55,123,-16.51583
19,93,-16.516161
115,125,-16.516375
106,111,-16.518007
28,110,-16.518011
11,179,-16.525684
72,145,-16.527985
19,72,-16.530771
27,145,-16.531347
45,154,-16.532827
86,176,-16.533363
17,83,-16.537323
1,179,-16.53953
11,174,-16.540249
67,80,-16.541544
117,133,-16.543667
72,174,-16.544525
66,150,-16.545084
48,188,-16.545809
137,166,-16.549845
80,134,-16.550362
19,41,-16.550663
25,76,-16.55491
55,66,-16.55525
48,134,-16.55573
35,159,-16.556017
66,145,-16.556166
117,190,-16.569273
41,154,-16.569891
43,188,-16.570742
87,147,-16.571058
105,127,-16.572046
82,115,-16.57289
4,117,-16.575865
86,110,-16.577217
28,163,-16.578974
105,146,-16.58032
45,145,-16.582565
21,34,-16.588585
46,133,-16.589054
21,147,-16.59065
29,70,-16.59151
119,131,-16.591864
62,145,-16.592463
110,119,-16.593792
56,62,-16.594816
49,160,-16.595573
32,83,-16.596197
64,69,-16.602556
70,191,-16.612368
123,159,-16.612953
29,64,-16.616518
86,159,-16.617035
93,174,-16.619194
105,190,-16.61928
45,176,-16.620392
123,153,-16.620916
22,35,-16.621046
43,134,-16.621714
48,179,-16.623016
67,78,-16.623499
21,165,-16.62687
41,174,-16.627775
93,154,-16.629128
90,191,-16.629505
19,121,-16.631235
105,109,-16.631315
95,152,-16.6329
186,188,-16.636652
80,179,-16.6374
123,176,-16.638414
106,173,-16.639
78,134,-16.644182
11,154,-16.64503
1,154,-16.648212
35,163,-16.657824
48,174,-16.660263
45,150,-16.66105
35,150,-16.661074
43,179,-16.66265
3,160,-16.663645
56,66,-16.663887
78,179,-16.665339
87,165,-16.665691
97,146,-16.666567
86,163,-16.668795
41,145,-16.66985
27,56,-16.669998
179,186,-16.670576
123,163,-16.671316
115,132,-16.671572
27,55,-16.671637
25,95,-16.672127
21,122,-16.674425
106,118,-16.674849
110,123,-16.675201
4,105,-16.677443
61,152,-16.678076
69,117,-16.679285
19,137,-16.68109
19,80,-16.684013
22,66,-16.68403
115,138,-16.685947
95,147,-16.692976
115,127,-16.693651
105,128,-16.6954
64,191,-16.695726
43,174,-16.698172
78,188,-16.698841
82,137,-16.699286
27,153,-16.699415
132,137,-16.699732
11,19,-16.701773
89,117,-16.70207
22,27,-16.702215
7,160,-16.712439
70,188,-16.712538
99,106,-16.715675
169,173,-16.715677
15,115,-16.719948
119,176,-16.724329
105,133,-16.727533
93,145,-16.7292
19,186,-16.730486
74,160,-16.730951
121,145,-16.737806
19,78,-16.7399
21,184,-16.741674
11,145,-16.742407
66,176,-16.743456
45,153,-16.752127
121,174,-16.759562
35,153,-16.760584
80,154,-16.761349
45,56,-16.764097
61,147,-16.764475
56,72,-16.764528
115,181,-16.76499
76,152,-16.76512
69,137,-16.765512
64,179,-16.765587
1,19,-16.766964
80,174,-16.768444
138,143,-16.770323
29,46,-16.77207
55,62,-16.773066
118,137,-16.773367
89,105,-16.77366
56,121,-16.776667
35,110,-16.777435
25,119,-16.78324
66,153,-16.784437
61,131,-16.786161
154,186,-16.786795
48,154,-16.787252
25,28,-16.791075
19,48,-16.793339
66,159,-16.794804
95,165,-16.795958
13,173,-16.797117
127,137,-16.79822
64,188,-16.80105
1,145,-16.801569
59,173,-16.806936
45,55,-16.80782
34,61,-16.810183
19,43,-16.813536
93,150,-16.815807
49,99,-16.817095
22,45,-16.82046
25,86,-16.824955
70,179,-16.825497
27,159,-16.827162
11,150,-16.829096
95,131,-16.831205
41,150,-16.832123
43,154,-16.834215
143,166,-16.834898
4,70,-16.835142
70,134,-16.83632
13,170,-16.841106
48,176,-16.841208
1,174,-16.841963
83,118,-16.84649
166,173,-16.846678
64,67,-16.847456
41,56,-16.849913
121,150,-16.849947
51,105,-16.853472
133,137,-16.853477
21,176,-16.853512
43,176,-16.854982
72,159,-16.855425
74,173,-16.8561
62,174,-16.857187
22,93,-16.857206
80,150,-16.860504
55,72,-16.864744
145,186,-16.866858
19,70,-16.86931
29,117,-16.86965
55,121,-16.87299
76,147,-16.873598
46,69,-16.87367
62,159,-16.873936
34,119,-16.875797
62,150,-16.878252
87,122,-16.880136
28,152,-16.880281
27,163,-16.880728
48,145,-16.881659
11,176,-16.881723
49,173,-16.882513
109,115,-16.882769
48,150,-16.883425
78,174,-16.883545
87,176,-16.886131
43,150,-16.88682
3,49,-16.887056
80,145,-16.887154
61,165,-16.8884
46,191,-16.8903
78,154,-16.893946
4,115,-16.895557
43,145,-16.897795
21,107,-16.898762
7,173,-16.900957
53,61,-16.901796
55,93,-16.901865
78,150,-16.902239
72,150,-16.903471
76,131,-16.90474
51,115,-16.907106
36,173,-16.909166
106,127,-16.910633
27,110,-16.911966
66,163,-16.912313
64,134,-16.913506
35,152,-16.913773
22,62,-16.917772
67,117,-16.918627
13,97,-16.918646
138,146,-16.920345
21,129,-16.929314
41,176,-16.930796
87,131,-16.932438
45,159,-16.932795
59,99,-16.933037
22,72,-16.933992
45,110,-16.934551
41,55,-16.934671
83,140,-16.935461
25,123,-16.936663
121,176,-16.937963
35,176,-16.938965
119,147,-16.9391
17,137,-16.940752
34,95,-16.942373
66,110,-16.94256
90,115,-16.94396
99,160,-16.945698
28,147,-16.946455
106,132,-16.9466
22,41,-16.949232
93,176,-16.95217
56,93,-16.95273
11,55,-16.954775
34,76,-16.955687
106,138,-16.96087
117,134,-16.961946
111,143,-16.962759
45,163,-16.962797
21,25,-16.96356
99,118,-16.967997
80,176,-16.969458
25,66,-16.96982
115,128,-16.972181
117,188,-16.973783
36,143,-16.973974
62,110,-16.977266
127,143,-16.979086
19,97,-16.97977
22,121,-16.980232
61,129,-16.980942
1,56,-16.982115
41,153,-17.000286
11,56,-17.000757
46,67,-17.001772
83,112,-17.004747
174,186,-17.00514
49,106,-17.005697
25,35,-17.005854
69,106,-17.007277
7,83,-17.011726
106,146,-17.013083
19,143,-17.014757
46,188,-17.01834
72,153,-17.020315
117,191,-17.020699
106,140,-17.02143
72,163,-17.023943
87,184,-17.024614
29,105,-17.027763
19,64,-17.028505
93,153,-17.031181
86,147,-17.03332
69,82,-17.034472
55,186,-17.037113
78,176,-17.037367
118,170,-17.0376
62,163,-17.041235
28,34,-17.04202
46,134,-17.042128
72,176,-17.042616
99,166,-17.043346
121,159,-17.046316
28,131,-17.046587
170,173,-17.046759
106,190,-17.047012
55,80,-17.047792
11,153,-17.049421
56,186,-17.050192
97,128,-17.051529
43,56,-17.05317
123,152,-17.056608
89,137,-17.058344
41,159,-17.059622
109,132,-17.059927
48,56,-17.06038
160,173,-17.062262
86,152,-17.062834
49,132,-17.0646
64,154,-17.068092
93,159,-17.069637
119,122,-17.069738
21,103,-17.07015
78,145,-17.070803
55,78,-17.071447
89,115,-17.072523
64,174,-17.072603
56,80,-17.07359
83,102,-17.074795
154,190,-17.0773
111,160,-17.078215
46,174,-17.07836
67,70,-17.0798
41,163,-17.082579
53,95,-17.0826
119,165,-17.082754
72,110,-17.083956
115,190,-17.084406
90,173,-17.084774
62,152,-17.087889
48,153,-17.089453
90,146,-17.08971
28,165,-17.090822
115,146,-17.091722
34,87,-17.09444
13,138,-17.095324
29,143,-17.095362
48,55,-17.096136
121,153,-17.096478
123,131,-17.097822
1,159,-17.099642
46,179,-17.103077
13,106,-17.103434
95,129,-17.103893
35,131,-17.104227
137,181,-17.104342
106,166,-17.105152
25,27,-17.105436
93,110,-17.106108
22,80,-17.109953
41,110,-17.111223
93,163,-17.112207
58,83,-17.113272
80,153,-17.117598
76,165,-17.119759
133,143,-17.120056
56,78,-17.125887
11,163,-17.128546
1,55,-17.12963
11,159,-17.130941
78,153,-17.134321
32,190,-17.136557
97,173,-17.141409
43,153,-17.141905
11,22,-17.142694
62,153,-17.144304
70,154,-17.144438
34,86,-17.146381
32,106,-17.147385
121,163,-17.148764
21,180,-17.148922
117,154,-17.150301
109,137,-17.152287
106,160,-17.15263
36,138,-17.154284
64,150,-17.15508
76,129,-17.156157
115,133,-17.156704
11,110,-17.160471
22,43,-17.16282
25,45,-17.164368
86,131,-17.16471
1,150,-17.165989
143,170,-17.169851
17,106,-17.169939
87,107,-17.170317
95,184,-17.176031
87,129,-17.176058
95,122,-17.176243
17,143,-17.17693
43,55,-17.179796
22,48,-17.18162
66,152,-17.18292
143,188,-17.184381
117,179,-17.18495
22,78,-17.189104
27,152,-17.189161
22,186,-17.189356
61,122,-17.189932
97,169,-17.19174
105,191,-17.19281
118,173,-17.193491
67,105,-17.19453
119,184,-17.203455
69,134,-17.205484
83,111,-17.206121
82,143,-17.212713
69,105,-17.213
61,151,-17.213314
119,129,-17.21462
7,137,-17.21786
153,186,-17.218367
70,145,-17.218481
48,163,-17.218527
110,121,-17.218557
19,106,-17.220806
48,159,-17.221296
32,170,-17.224749
61,107,-17.228037
150,186,-17.229704
66,131,-17.231623
61,184,-17.233952
109,160,-17.23836
123,147,-17.23839
48,110,-17.238539
34,35,-17.240526
49,143,-17.24053
97,138,-17.24357
28,129,-17.243866
64,176,-17.245596
111,173,-17.245722
80,159,-17.24843
13,99,-17.250383
117,174,-17.25086
64,145,-17.251135
25,87,-17.252054
53,86,-17.252928
29,115,-17.253527
72,152,-17.254345
137,156,-17.255404
74,99,-17.255976
27,147,-17.256456
80,163,-17.257326
27,131,-17.257727
159,186,-17.26591
1,163,-17.266777
109,190,-17.268776
21,151,-17.271263
62,176,-17.272352
82,90,-17.272512
22,70,-17.27278
137,140,-17.27328
70,174,-17.273842
34,123,-17.275166
137,182,-17.276823
80,110,-17.27759
102,170,-17.278383
3,7,-17.28016
1,176,-17.286598
32,36,-17.28927
19,46,-17.290695
62,131,-17.290724
25,93,-17.291004
35,147,-17.294346
43,110,-17.295076
70,150,-17.296604
74,111,-17.299723
43,159,-17.300303
1,22,-17.300924
74,132,-17.301855
43,163,-17.30192
86,165,-17.302202
28,53,-17.305403
102,106,-17.308832
46,154,-17.309406
156,173,-17.313557
1,152,-17.314539
53,76,-17.315012
121,152,-17.316061
95,107,-17.316273
46,176,-17.31643
163,186,-17.31674
13,182,-17.317955
99,156,-17.320854
109,173,-17.321445
55,70,-17.32374
17,99,-17.32383
78,163,-17.324923
132,190,-17.326212
89,173,-17.326582
82,173,-17.327957
45,152,-17.331148
170,182,-17.33224
87,180,-17.332935
105,134,-17.333864
56,137,-17.33418
32,143,-17.336458
69,115,-17.33778
76,122,-17.33896
105,188,-17.34401
90,190,-17.344105
34,66,-17.344492
25,72,-17.345018
56,70,-17.345022
97,190,-17.346323
45,147,-17.346678
137,191,-17.35072
56,64,-17.351068
83,160,-17.354086
25,41,-17.36181
138,181,-17.36319
25,48,-17.363493
95,151,-17.36566
107,119,-17.366055
19,117,-17.366571
74,143,-17.370584
72,147,-17.372934
103,119,-17.372955
66,147,-17.374025
176,186,-17.379946
78,110,-17.379957
49,74,-17.380735
46,145,-17.381954
97,170,-17.38238
90,143,-17.382534
11,152,-17.384037
83,156,-17.385828
41,152,-17.386732
87,103,-17.390322
46,150,-17.394142
19,190,-17.396015
1,110,-17.39639
7,106,-17.397518
3,90,-17.407145
7,32,-17.407606
76,184,-17.408121
70,153,-17.41109
28,122,-17.412743
69,190,-17.416
19,146,-17.417313
105,179,-17.417433
13,166,-17.419243
45,131,-17.419447
97,111,-17.421614
64,153,-17.424353
32,118,-17.424839
86,129,-17.428411
99,169,-17.428556
53,66,-17.430105
29,173,-17.432726
132,143,-17.43511
99,127,-17.43583
89,169,-17.436628
28,184,-17.437199
22,64,-17.437613
27,165,-17.437708
1,153,-17.438206
58,137,-17.439642
36,146,-17.440062
69,173,-17.44026
117,145,-17.441313
45,165,-17.441734
61,180,-17.442526
3,137,-17.442703
173,190,-17.445555
3,132,-17.446905
58,106,-17.44808
7,90,-17.450483
128,146,-17.451399
55,64,-17.454302
59,137,-17.45587
11,147,-17.457008
106,182,-17.457956
134,137,-17.45806
19,105,-17.460413
32,49,-17.461824
134,143,-17.46183
69,90,-17.4624
152,186,-17.464504
28,107,-17.46482
72,131,-17.464933
146,173,-17.467184
